user_id,chat_id,language,number_messages,handling_time,start_time,website,website_summary
User 1313,14361,German,28,1053.0,2018-06-21 12:43:48.051182,Website D,Website D
User 1385,14362,English,25,1100.0,2018-06-21 11:51:52.122300,Website A,Website A
User 1395,14363,English,18,1168.0,2018-06-21 12:55:55.069877,Website A,Website A
User 1497,14364,English,10,862.0,2018-06-21 13:07:28.727616,Website A,Website A
User 1269,14365,English,8,492.0,2018-06-21 12:34:46.390053,Website A,Website A
User 1395,14366,English,12,549.0,2018-06-21 12:41:30.338099,Website C,Website C
User 1291,14367,Spanish,29,693.0,2018-06-21 11:37:34.813291,Website A,Website A
User 1385,14368,English,32,1237.0,2018-06-21 12:37:21.417741,Website A,Website A
User 1269,14369,English,20,1635.0,2018-06-21 13:45:12.877238,Website A,Website A
User 1478,14370,Italian,4,460.0,2018-06-21 11:44:00.490761,Website D,Website D
User 1435,14371,French,23,1608.0,2018-06-21 12:34:55.613713,Website A,Website A
User 1478,14372,Italian,18,1327.0,2018-06-21 12:49:01.795225,Website E,Other
User 1395,14373,English,18,739.0,2018-06-21 12:20:07.458364,Website A,Website A
User 1497,14374,English,11,1202.0,2018-06-21 11:56:21.854719,Website A,Website A
User 1269,14375,English,8,1275.0,2018-06-21 12:42:34.550643,Website A,Website A
User 1291,14376,Spanish,7,426.0,2018-06-21 12:46:15.698050,Website D,Website D
User 1497,14377,English,41,2946.0,2018-06-21 14:00:03.290229,Website A,Website A
User 1478,14378,Italian,11,856.0,2018-06-21 12:23:48.906960,Website A,Website A
User 1478,14379,Italian,8,362.0,2018-06-21 13:10:48.314406,Website A,Website A
User 1395,14380,English,11,1170.0,2018-06-21 12:31:14.058603,Website H,Other
User 1291,14381,Spanish,21,923.0,2018-06-21 11:52:24.788891,Website C,Website C
User 1478,14382,Italian,38,1304.0,2018-06-21 12:06:31.297214,Website A,Website A
User 1269,14384,English,14,1971.0,2018-06-21 13:13:56.647253,Website D,Website D
User 1395,14385,English,16,1286.0,2018-06-21 13:17:35.044667,Website A,Website A
User 1395,14386,English,17,981.0,2018-06-21 12:48:08.194705,Website A,Website A
User 1497,14387,English,25,1087.0,2018-06-21 13:22:44.019962,Website C,Website C
User 1291,14388,English,34,1911.0,2018-06-21 12:37:14.913296,Website G,Other
User 1435,14389,English,10,461.0,2018-06-21 12:45:39.844638,Website B,Website B
User 1291,14390,Spanish,35,1565.0,2018-06-21 12:14:36.457065,Website D,Website D
User 1435,14391,English,11,561.0,2018-06-21 11:52:26.223888,Website G,Other
User 1313,14392,German,12,527.0,2018-06-21 12:36:37.856738,Website A,Website A
User 1478,14393,Italian,33,1060.0,2018-06-21 12:16:14.632108,Website A,Website A
User 1497,14395,English,8,562.0,2018-06-21 12:20:05.948831,Website A,Website A
User 1269,14396,English,6,477.0,2018-06-21 12:33:28.557725,Website G,Other
User 1435,14398,French,29,901.0,2018-06-21 14:01:01.489345,Website A,Website A
User 1291,14399,English,19,1084.0,2018-06-21 13:38:25.998800,Website H,Other
User 1435,14400,English,15,570.0,2018-06-21 12:32:17.664369,Website E,Other
User 1269,14401,English,15,1371.0,2018-06-21 14:04:57.250442,Website A,Website A
User 1313,14403,German,12,582.0,2018-06-21 13:35:43.977810,Website D,Website D
User 1478,14405,Italian,27,1410.0,2018-06-21 13:39:03.597152,Website C,Website C
User 1435,14408,French,7,1543.0,2018-06-21 14:03:04.542652,Website D,Website D
User 1395,14409,English,14,971.0,2018-06-21 12:11:49.643915,Website E,Other
User 1395,14411,English,16,609.0,2018-06-21 13:50:01.080967,Website D,Website D
User 1435,14412,French,66,2387.0,2018-06-21 13:07:04.321565,Website D,Website D
User 1269,14413,English,20,752.0,2018-06-21 14:01:04.094768,Website D,Website D
User 1435,14414,French,14,826.0,2018-06-21 12:30:35.802570,Website D,Website D
User 1497,14415,English,7,603.0,2018-06-21 12:59:13.556352,Website I,Other
User 1478,14416,Italian,14,809.0,2018-06-21 12:20:52.002024,Website D,Website D
User 1497,14417,English,10,1674.0,2018-06-21 13:19:49.003761,Website C,Website C
User 1395,14418,English,8,1364.0,2018-06-21 12:24:06.598155,Website A,Website A
User 1395,14420,English,39,2040.0,2018-06-21 13:50:27.674361,Website A,Website A
User 1497,14421,English,5,955.0,2018-06-21 14:07:28.627626,Website C,Website C
User 1435,14422,French,8,1370.0,2018-06-21 14:02:23.800289,Website D,Website D
User 1435,14424,French,22,1289.0,2018-06-21 12:59:02.660170,Website A,Website A
User 1395,14425,English,27,1547.0,2018-06-21 14:11:27.542697,Website A,Website A
User 1269,14426,English,9,867.0,2018-06-21 14:06:19.409431,Website C,Website C
User 1269,14428,English,26,3367.0,2018-06-21 13:30:32.131845,Website A,Website A
User 1275,14429,English,42,2883.0,2018-06-21 14:48:55.140821,Website A,Website A
User 1478,14430,Italian,8,459.0,2018-06-21 13:39:05.957916,Website D,Website D
User 1275,14431,English,35,1813.0,2018-06-21 14:05:55.821897,Website A,Website A
User 1275,14433,English,17,1812.0,2018-06-21 14:32:12.351053,Website A,Website A
User 1269,14434,English,8,491.0,2018-06-21 14:11:48.020851,Website A,Website A
User 1497,14435,English,27,2037.0,2018-06-21 13:02:35.194543,Website D,Website D
User 1395,14436,English,14,958.0,2018-06-21 13:44:13.530953,Website D,Website D
User 1497,14437,English,5,1060.0,2018-06-21 13:18:42.767409,Website D,Website D
User 1497,14438,English,23,1503.0,2018-06-21 14:29:33.565211,Website A,Website A
User 1395,14439,English,10,875.0,2018-06-21 13:24:49.720150,Website A,Website A
User 1395,14440,English,17,847.0,2018-06-21 14:08:08.702727,Website A,Website A
User 1291,14441,Spanish,3,130.0,2018-06-21 14:16:01.937857,Website A,Website A
User 1275,14442,English,17,1465.0,2018-06-21 14:40:21.951376,Website A,Website A
User 1395,14444,English,9,652.0,2018-06-21 13:17:17.696413,Website A,Website A
